Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
12,80,39415,,11.499349514477718,,7.2051762391304335,,15.591626049999997,,12.50869114726931,,20.626924358818552,,564.4780604878048,,20.019999999999996,,318.7954844896766
13,87,39422,BaZam,13.799219417373259,,8.64621148695652,,18.709951259999997,,15.010429376723176,,24.75230923058227,,609.2381417073171,,20.019999999999996,1.001,750.7714986118656
14,94,39429,,16.315852138632124,,8.64621148695652,,21.262741500000004,,17.058455963143484,,28.12952024215667,,609.2381417073171,,20.019999999999996,,409.60761591197
15,101,39436,,16.315852138632124,,8.64621148695652,,21.262741500000004,,17.058455963143484,,28.12952024215667,,609.2381417073171,,20.019999999999996,,409.60761591197
16,108,39443,,16.315852138632124,,8.64621148695652,,21.262741500000004,,17.058455963143484,,28.12952024215667,,609.2381417073171,,20.019999999999996,,409.60761591197
17,115,39450,TricoZam,18.128724598480133,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,1.001,827.7993593157498
18,122,39457,,18.128724598480133,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,,447.41935931574983
19,129,39464,,17.22986933735495,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,,444.54302248014926
20,136,39471,,16.870327232904874,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,,443.3924877459091
21,143,39478,BaZam,16.870327232904874,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,1.001,823.7724877459091
22,150,39485,,15.971471971779685,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,,440.5161509103084
23,157,39492,,15.61192986732961,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,,439.3656161760682
24,164,39499,,15.61192986732961,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,,439.3656161760682
25,171,39506,TricoZam,12.915364083954056,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,1.001,811.1166056692664
26,178,39513,,11.836737770603836,,9.606901652173912,,23.62526833333333,,18.953839959048313,,31.255022491285192,,609.2381417073171,,20.019999999999996,,427.28500146654574
27,185,39520,,13.550887862326473,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,461.85291099069553
28,192,39527,,11.57189560673993,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,455.5201357728186
29,199,39534,BaZam,10.780298704505315,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,1.001,833.3670256856678
30,206,39541,,10.780298704505315,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,452.98702568566785
31,213,39548,,7.8118103211255026,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,443.48786285885245
32,220,39555,,6.624414967773577,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,439.6881977281263
33,227,39562,TricoZam,6.624414967773577,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,1.001,820.0681977281263
34,234,39569,,6.624414967773577,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,439.6881977281263
35,241,39576,,6.624414967773577,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,439.6881977281263
36,248,39583,,6.624414967773577,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,439.6881977281263
37,255,39590,BaZam,6.624414967773577,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,1.001,820.0681977281263
38,262,39597,,6.624414967773577,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,439.6881977281263
39,269,39604,,5.4370196144216525,,9.606901652173912,,26.00764833333333,,20.86515155155739,,34.40678946519629,,609.2381417073171,,20.019999999999996,,435.8885325974001
40,276,39611,,4.3255430923186085,,9.606901652173912,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,448.9431212460521
41,283,39618,TricoZam,4.3255430923186085,,9.606901652173912,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,1.001,829.3231212460521
42,290,39625,,3.076021422589241,,9.606901652173912,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,444.94465190291817
43,297,39632,,1.409992529616751,,9.606901652173912,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,439.6133594454062
44,304,39639,,1.409992529616751,,9.606901652173912,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,439.6133594454062
45,311,39646,BaZam,0.7852316947520653,,9.606901652173912,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,1.001,817.9941247738391
46,318,39653,,0.0,,9.606901652173912,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,435.1013833506326
47,325,39660,,0.0,,9.606901652173912,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,435.1013833506326
48,332,39667,,2.7583950548848954,,4.384292956521738,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,426.6936388306121
49,339,39674,TricoZam,3.226091355988075,,3.5138581739130426,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,1.001,805.6978322115335
50,346,39681,,3.226091355988075,,3.5138581739130426,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,425.3178322115335
51,353,39688,,3.226091355988075,,3.5138581739130426,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,425.3178322115335
52,360,39695,,3.226091355988075,,3.5138581739130426,,27.368407733333335,,21.956847761161097,,36.2070046014714,,609.2381417073171,,20.019999999999996,,425.3178322115335
