Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación K:Mg (1:0.5) (K2O/1.17)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,168.0,24,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,169.0,25,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,170.0,25,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,171.0,25,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,172.0,25,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,173.0,25,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,174.0,25,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,175.0,25,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,176.0,26,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,177.0,26,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,178.0,26,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,179.0,26,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,180.0,26,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,181.0,26,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,182.0,26,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,183.0,27,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,184.0,27,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,185.0,27,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,186.0,27,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,187.0,27,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,188.0,27,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,189.0,27,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,190.0,28,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,191.0,28,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,192.0,28,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,193.0,28,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,194.0,28,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,195.0,28,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,196.0,28,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,197.0,29,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,198.0,29,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,199.0,29,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,200.0,29,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,201.0,29,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,202.0,29,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,203.0,29,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,204.0,30,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,205.0,30,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,206.0,30,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,207.0,30,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,208.0,30,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,209.0,30,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,210.0,30,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,211.0,31,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,212.0,31,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,213.0,31,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,214.0,31,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,215.0,31,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,216.0,31,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,217.0,31,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,218.0,32,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,219.0,32,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,220.0,32,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,221.0,32,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,222.0,32,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,223.0,32,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,224.0,32,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,225.0,33,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,226.0,33,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,227.0,33,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,228.0,33,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,229.0,33,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,230.0,33,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,231.0,33,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,232.0,34,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,233.0,34,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,234.0,34,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,235.0,34,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,236.0,34,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,237.0,34,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,238.0,34,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,239.0,35,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,240.0,35,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,241.0,35,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,242.0,35,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,243.0,35,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,244.0,35,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,245.0,35,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,246.0,36,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,247.0,36,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,248.0,36,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,249.0,36,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,250.0,36,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,251.0,36,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,252.0,36,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,253.0,37,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,254.0,37,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,255.0,37,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,256.0,37,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,257.0,37,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,258.0,37,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,259.0,37,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,260.0,38,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,261.0,38,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,262.0,38,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,263.0,38,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,264.0,38,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,265.0,38,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,266.0,38,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,267.0,39,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,268.0,39,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,269.0,39,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,270.0,39,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,271.0,39,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,272.0,39,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,273.0,39,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,274.0,40,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,275.0,40,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,276.0,40,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,277.0,40,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,278.0,40,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,279.0,40,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,280.0,40,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,281.0,41,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,282.0,41,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,283.0,41,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,284.0,41,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,285.0,41,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,286.0,41,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,287.0,41,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,288.0,42,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,289.0,42,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,290.0,42,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,291.0,42,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,292.0,42,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,293.0,42,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,294.0,42,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,295.0,43,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,296.0,43,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,297.0,43,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,298.0,43,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,299.0,43,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,300.0,43,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,301.0,43,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,302.0,44,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,303.0,44,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,304.0,44,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,305.0,44,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,306.0,44,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,307.0,44,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,308.0,44,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,309.0,45,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,310.0,45,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,311.0,45,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,312.0,45,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,313.0,45,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,314.0,45,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,315.0,45,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,316.0,46,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,317.0,46,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,318.0,46,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,319.0,46,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,320.0,46,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,321.0,46,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,322.0,46,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,323.0,47,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,324.0,47,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,325.0,47,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,326.0,47,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,327.0,47,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,328.0,47,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,329.0,47,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,330.0,48,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,331.0,48,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,332.0,48,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,333.0,48,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,334.0,48,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,335.0,48,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,336.0,48,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,337.0,49,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,338.0,49,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,339.0,49,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,340.0,49,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,341.0,49,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,342.0,49,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,343.0,49,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
,344.0,50,2.2453628242500003,1.5546953402351,3.9707468892000004,0.8484501900000001,0.8634,35.6483,1.901427261904762,0.2496916666666667,0.18262249198332295
