Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,MAP 12-61-0 (Lbs),Admin_MAP 12-61-0_Cambios,Sulfato de Potasio (Lbs),Admin_Sulfato de Potasio_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
19,133,38652,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
20,140,38659,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
21,147,38666,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
22,154,38673,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
23,161,38680,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
24,168,38687,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
25,175,38694,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
26,182,38701,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
27,189,38708,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
28,196,38715,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
29,203,38722,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
30,210,38729,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
31,217,38736,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
32,224,38743,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
33,231,38750,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
34,238,38757,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
35,245,38764,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
36,252,38771,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
37,259,38778,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
38,266,38785,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
39,273,38792,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
40,280,38799,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
41,287,38806,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
42,294,38813,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
43,301,38820,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
44,308,38827,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
45,315,38834,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
46,322,38841,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
47,329,38848,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
48,336,38855,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
49,343,38862,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
50,350,38869,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
51,357,38876,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
52,364,38883,,30.200495510052956,,17.858606965618595,,53.50581433197,,37.1568155083125,,22.40682888888889,,1218.4762834146343,,20.019999999999996,,827.769669690164
