Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Sin Calcio,Admin_Sulfato de Magnesio_Cambios_1,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
28,192,40006,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
29,199,40013,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
30,206,40020,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
31,213,40027,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
32,220,40034,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
33,227,40041,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
34,234,40048,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
35,241,40055,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
36,248,40062,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
37,255,40069,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
38,262,40076,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
39,269,40083,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
40,276,40090,,19.881784462216494,,12.023016990955444,,24.600107183229085,,15.788739004280258,,0.0008787064805442134,,609.2381417073171,,20.019999999999996,,593.843054565828
