Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.3),Relación Ca:Mg (1:0.5) CaO/(Mg/1.14175),Relación K:Ca (1:1) CaO/(K2O/2.29)
,338.0,49,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,339.0,49,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,340.0,49,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,341.0,49,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,342.0,49,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,343.0,49,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,344.0,50,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,345.0,50,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,346.0,50,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,347.0,50,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,348.0,50,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,349.0,50,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,350.0,50,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,351.0,51,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,352.0,51,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,353.0,51,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,354.0,51,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,355.0,51,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,356.0,51,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,357.0,51,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,358.0,52,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,359.0,52,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,360.0,52,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,361.0,52,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,362.0,52,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,363.0,52,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,364.0,52,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
