Dia          Semana,Columna_1,=((Main!E41/100)/(Main!J21/278)),Columna_3,=(((Main!F31/100)/Main!F72)/(Main!J21/278)),Columna_5,=(((Main!G36/100)/Main!F73)/(Main!J21/278)),Columna_7,=(((I5/100)/Main!F74)/(Main!J21/278)),Columna_9,=(((K5/100)/Main!F75)/(Main!J21/278)),Columna_11,=((M5/100)/(Main!J21/278)),Columna_13,Columna_14
13,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
14,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
15,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
16,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
17,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
18,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
19,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
20,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
21,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
22,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
23,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
24,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
25,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
26,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
27,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
28,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
29,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
30,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
31,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
32,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
33,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
34,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
35,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
36,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
37,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
38,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
39,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
