Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,63.0,9,7.551187287287284,3.8377234729166654,17.89432088888889,3.0626290643819476,10.652972371819557,29.5372,1.4189445153945148,0.4,0.5,
,64.0,10,7.551187287287284,3.8377234729166654,17.89432088888889,3.0626290643819476,10.652972371819557,29.5372,1.4189445153945148,0.4,0.5,
,65.0,10,7.551187287287284,3.8377234729166654,17.89432088888889,3.0626290643819476,10.652972371819557,29.5372,1.4189445153945148,0.4,0.5,
,66.0,10,7.551187287287284,3.8377234729166654,17.89432088888889,3.0626290643819476,10.652972371819557,29.5372,1.4189445153945148,0.4,0.5,
,67.0,10,7.551187287287284,3.8377234729166654,17.89432088888889,3.0626290643819476,10.652972371819557,29.5372,1.4189445153945148,0.4,0.5,
,68.0,10,7.551187287287284,3.8377234729166654,17.89432088888889,3.0626290643819476,10.652972371819557,29.5372,1.4189445153945148,0.4,0.5,
,69.0,10,7.551187287287284,3.8377234729166654,17.89432088888889,3.0626290643819476,10.652972371819557,29.5372,1.4189445153945148,0.4,0.5,
,70.0,10,7.551187287287284,3.8377234729166654,17.89432088888889,3.0626290643819476,10.652972371819557,29.5372,1.4189445153945148,0.4,0.5,
,71.0,11,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,72.0,11,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,73.0,11,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,74.0,11,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,75.0,11,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,76.0,11,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,77.0,11,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,78.0,12,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,79.0,12,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,80.0,12,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,29.5372,1.418944515394515,0.4,0.5,
,81.0,12,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,82.0,12,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,83.0,12,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,84.0,12,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,85.0,13,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,86.0,13,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,87.0,13,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,88.0,13,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,89.0,13,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,90.0,13,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
,91.0,13,5.491772572572571,2.7910716166666654,13.014051555555556,2.22736659227778,7.747616270414223,35.6483,1.418944515394515,0.4,0.5,
