Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,121.0,18,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,122.0,18,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,123.0,18,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,124.0,18,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,125.0,18,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,126.0,18,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,127.0,19,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,128.0,19,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,129.0,19,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,130.0,19,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,131.0,19,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,132.0,19,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,133.0,19,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,134.0,20,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,135.0,20,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,136.0,20,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,137.0,20,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
