Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,32.0,5,4.003511870844638,1.5201,3.846258499999999,0.658290590873468,2.2897815340294994,12.2222,3.5,0.4,0.49999999999999994
,33.0,5,4.003511870844638,1.5201,3.846258499999999,0.658290590873468,2.2897815340294994,17.3149,3.5,0.4,0.49999999999999994
,34.0,5,4.003511870844638,1.5201,3.846258499999999,0.658290590873468,2.2897815340294994,17.3149,3.5,0.4,0.49999999999999994
,35.0,5,4.003511870844638,1.5201,3.846258499999999,0.658290590873468,2.2897815340294994,17.3149,3.5,0.4,0.49999999999999994
,36.0,6,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,37.0,6,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,38.0,6,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,39.0,6,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,40.0,6,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,41.0,6,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,42.0,6,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,43.0,7,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,44.0,7,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,45.0,7,4.61943201000201,1.5201,4.4379859999999995,0.759565283047975,2.642052891422,17.3149,3.4999999999999996,0.4,0.5
,46.0,7,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,17.3149,2.6,0.4,0.5
,47.0,7,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,17.3149,2.6,0.4,0.5
,48.0,7,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,49.0,7,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,50.0,8,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,51.0,8,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,52.0,8,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,53.0,8,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,54.0,8,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,55.0,8,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,56.0,8,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,57.0,9,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,58.0,9,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,59.0,9,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,60.0,9,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
,61.0,9,3.843341668341995,1.5201,4.970510999999999,0.8507074142658567,2.9590794020969997,23.426,2.6,0.4,0.5
