Dia          Semana,Columna_1,=((Main!E41/100)/(Main!J21/278)),Columna_3,=(((Main!F31/100)/Main!F72)/(Main!J21/278)),Columna_5,=(((Main!G36/100)/Main!F73)/(Main!J21/278)),Columna_7,=(((I5/100)/Main!F74)/(Main!J21/278)),Columna_9,=(((K5/100)/Main!F75)/(Main!J21/278)),Columna_11,=((M5/100)/(Main!J21/278)),Columna_13,Columna_14
38,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
39,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
40,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
41,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
42,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
43,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
44,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
45,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
46,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
47,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
48,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
49,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
