Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,77.0,11,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
,78.0,12,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
,79.0,12,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
,80.0,12,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
,81.0,12,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,2.3,0.4,0.5,
,82.0,12,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,2.3,0.4,0.5,
,83.0,12,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,2.3,0.4,0.5,
,84.0,12,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,2.3,0.4,0.5,
,85.0,13,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,86.0,13,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,87.0,13,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,88.0,13,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,89.0,13,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,90.0,13,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,91.0,13,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,92.0,14,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,93.0,14,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,94.0,14,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,95.0,14,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
