Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,MAP 12-61-0 (Lbs),Admin_MAP 12-61-0_Cambios,Sulfato de Potasio (Lbs),Admin_Sulfato de Potasio_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
25,169,37957,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
26,176,37964,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
27,183,37971,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
28,190,37978,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
29,197,37985,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
30,204,37992,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
31,211,37999,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
32,218,38006,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
33,225,38013,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
34,232,38020,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
35,239,38027,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
36,246,38034,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
37,253,38041,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
38,260,38048,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
39,267,38055,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
40,274,38062,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
41,281,38069,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
42,288,38076,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
43,295,38083,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
44,302,38090,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
45,309,38097,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
46,316,38104,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
47,323,38111,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
48,330,38118,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
49,337,38125,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
50,344,38132,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,,,240.77316660039943
51,351,38139,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,20.019999999999996,,269.8021666003994
52,358,38146,,0.0,,3.0517446477174843,,16.701366162962955,,13.122501985185183,,17.142007097764424,,174.06804048780486,,,,240.77316660039943
