Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
31,211,39659,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
32,218,39666,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
33,225,39673,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
34,232,39680,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
35,239,39687,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
36,246,39694,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
37,253,39701,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
38,260,39708,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
39,267,39715,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
40,274,39722,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
41,281,39729,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
42,288,39736,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
43,295,39743,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
44,302,39750,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
45,309,39757,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
46,316,39764,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
47,323,39771,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
48,330,39778,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
49,337,39785,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
50,344,39792,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
51,351,39799,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
52,358,39806,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
