Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Nitrato de Amonio (Lbs),Nitrato de Amonio (Cambios),DAP 18-46-0 (Lbs),DAP 18-46-0 (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
26,178,39297,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
27,185,39304,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
28,192,39311,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
29,199,39318,BaZam,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,0.011997999999999998,41.73366787627793
30,206,39325,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
31,213,39332,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
32,220,39339,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
33,227,39346,TricoZam,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,0.011997999999999998,41.73366787627793
34,234,39353,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
35,241,39360,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
36,248,39367,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
37,255,39374,BaZam,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,0.011997999999999998,41.73366787627793
38,262,39381,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
39,269,39388,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
40,276,39395,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
41,283,39402,TricoZam,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,0.011997999999999998,41.73366787627793
42,290,39409,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
43,297,39416,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
44,304,39423,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
45,311,39430,BaZam,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,0.011997999999999998,41.73366787627793
46,318,39437,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
47,325,39444,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
48,332,39451,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
49,339,39458,TricoZam,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,0.011997999999999998,41.73366787627793
50,346,39465,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
51,353,39472,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
52,360,39479,,1.0071550583892313,,1.352861137900376,,3.179778797414074,,2.0408324707601917,,3.365347861561118,,7.3023368873170735,,0.23995999999999995,,41.73366787627793
