Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
20,140,39259,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
21,147,39266,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
22,154,39273,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
23,161,39280,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
24,168,39287,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
25,175,39294,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
26,182,39301,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
27,189,39308,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
28,196,39315,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
29,203,39322,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
30,210,39329,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
31,217,39336,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
32,224,39343,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
33,231,39350,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
34,238,39357,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
35,245,39364,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
36,252,39371,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
37,259,39378,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
38,266,39385,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
39,273,39392,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
40,280,39399,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
41,287,39406,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
42,294,39413,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
43,301,39420,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
44,308,39427,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
45,315,39434,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
46,322,39441,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
47,329,39448,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
48,336,39455,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
49,343,39462,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
50,350,39469,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
51,357,39476,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
52,364,39483,,2.0143101167784625,,2.705722275800752,,6.359557594828148,,4.081664941520383,,6.730695723122236,,14.604673774634147,,0.23995999999999995,,82.86743575255586
