Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,107.0,16,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,108.0,16,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,109.0,16,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,110.0,16,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,111.0,16,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,112.0,16,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,113.0,17,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,114.0,17,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,115.0,17,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,116.0,17,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,117.0,17,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,118.0,17,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,119.0,17,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,120.0,18,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,121.0,18,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,122.0,18,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,123.0,18,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,124.0,18,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
