Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
11,71,39519,,6.165364282147989,,5.799208896477981,,11.134326375781168,,9.255334363732008,,19.077643654783003,,144.2279863414634,,20.019999999999996,,491.67876333722097
12,78,39526,,6.165364282147989,,5.799208896477981,,11.134326375781168,,9.255334363732008,,19.077643654783003,,144.2279863414634,,20.019999999999996,,491.67876333722097
13,85,39533,BaZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
14,92,39540,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
15,99,39547,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
16,106,39554,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
17,113,39561,TricoZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
18,120,39568,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
19,127,39575,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
20,134,39582,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
21,141,39589,BaZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
22,148,39596,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
23,155,39603,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
24,162,39610,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
25,169,39617,TricoZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
26,176,39624,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
27,183,39631,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
28,190,39638,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
29,197,39645,BaZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
30,204,39652,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
31,211,39659,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
32,218,39666,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
33,225,39673,TricoZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
34,232,39680,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
35,239,39687,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
36,246,39694,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
37,253,39701,BaZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
38,260,39708,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
39,267,39715,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
40,274,39722,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
41,281,39729,TricoZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
42,288,39736,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
43,295,39743,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
44,302,39750,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
45,309,39757,BaZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
46,316,39764,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
47,323,39771,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
48,330,39778,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
49,337,39785,TricoZam,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,1.001,962.1876021686392
50,344,39792,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
51,351,39799,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,20.019999999999996,,581.8076021686393
52,358,39806,,7.440956892247573,,6.9990452198872175,,13.437980108701408,,11.170231128642074,,23.024742341979483,,174.06804048780486,,,,525.7516021686392
